Student_ID,Hours_Study,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,CGPA
S5521,6.14866601,7.023379253,4.994795252,79.87346126,No,Medium,6.83187675
S10109,4.841073412,5.133345928,1.344671742,88.46964758,No,Medium,6.208378712
S4872,1.805263362,7.023379253,4.994795252,79.87346126,No,Low,8.381326843
S2746,5.95039526,7.628367417,3.99004353,91.57006698,No,Medium,7.776680034
S6938,6.489130321,7.023379253,4.994795252,79.87346126,Yes,Medium,6.712872729
S10975,2.916453528,7.988602043,1,75.15800612,No,Medium,7.178599503
S2441,6.346947715,5.92955666,4.735676495,85.5136915,No,Low,8.412153513
S6898,4.075083683,5.758784873,2.811504347,66.29877494,Yes,Low,6.401186708
S2496,8.123007153,6.286772888,7.555238026,79.19015886,No,Medium,5.938436675
S10303,0.463169149,6.68006738,5.833183733,64.64173516,No,High,7.389438402
S2785,1.084897001,7.347472107,2.479984205,69.25086706,Yes,Low,6.784936082
S2795,2.496061337,6.172487293,1.32378487,84.06252983,Yes,Medium,7.67350644
S9706,4.409595755,7.023379253,4.994795252,79.87346126,No,Medium,8.017561099
S1029,3.4166125,7.023379253,4.994795252,79.87346126,No,Low,7.095874055
S3067,3.731441676,7.023379253,4.994795252,79.87346126,No,Medium,5.911432262
S9628,5.293809047,5.901425882,6.642244519,66.61093718,Yes,High,7.487870841
S7418,4.982891022,4.814240952,6.32043561,82.53099196,No,Low,7.828207801
S3114,5.481648691,6.506665755,3.454192673,63.49278866,No,Medium,7.419433276
S10295,2.010287295,5.012821134,7.049136328,71.88400385,Yes,Medium,6.6435153
S8689,3.607813579,5.807237481,2.171493768,75.96802282,No,Medium,8.085677442
S7862,7.866719495,7.176766489,5.313664333,78.23321714,Yes,Medium,6.96654844
S2737,1.864394157,9.929416831,5.999001594,88.17744161,Yes,High,8.338576517
S4101,5.711111318,4.818077877,2.666573455,72.19086534,No,Low,6.718626433
S8937,8.837555559,7.842566542,5.00972451,80.57329748,Yes,Low,6.802781468
S2658,1.986914869,7.783667816,4.967852228,86.94595659,Yes,Medium,7.050834854
S6419,1.641783571,6.469072918,1.836024711,91.455328,Yes,Medium,5.950408945
S4952,8.368193467,9.670957899,5.671111709,75.33477074,Yes,Low,5.748586749
S9062,0.993906281,6.074717,6.0885137,76.09566765,No,Medium,6.015285199
S9402,5.250636668,5.0861935,2.983955877,89.66539809,No,Medium,5.038621959
S8040,5.532776953,6.589590165,3.858602659,73.84616467,No,Medium,7.062362639
S1108,4.515100781,7.023379253,4.994795252,79.87346126,No,Medium,6.26664153
S4728,1.600604943,7.423000814,4.262237914,88.49490605,No,Medium,6.802221803
S5176,3.981422877,9.237914589,8.302467943,82.73739378,Yes,Medium,6.021368136
S4027,4.898437443,6.94532902,5.8285338,97.95570403,Yes,Medium,7.414907293
S6756,5.140842347,6.876795005,1.397867791,80.27161607,No,Low,7.714324296
S6454,5.952081439,8.274730548,3.733626119,70.75376956,No,High,6.570594053
S8661,4.284088958,4.78757398,5.213813859,67.98817635,Yes,Medium,7.578404468
S9326,3.679851027,6.38945226,3.290578695,72.22961314,Yes,Low,8.700483014
S10890,6.503894909,8.091235306,6.521747362,94.30619554,No,Medium,9.091714285
S4509,2.932799387,9.5016969,6.115573448,82.96284529,Yes,Low,7.638651761
S10957,1.930804081,3.07679656,4.861630761,82.55609366,Yes,Medium,8.642087757
S10378,3.200458977,6.530257716,7.267694734,95.51640528,No,Medium,6.445841873
S3221,2.704916389,6.74106047,5.353918499,75.49733408,No,High,5.389326351
S4328,1.815672735,7.083095368,8.927998472,72.43446746,No,Medium,6.137968029
S10931,2.307920655,5.795030712,4.130350758,59.06967902,No,Medium,8.786950574
S3455,6.974492311,6.246120229,9.413609864,88.1933803,Yes,High,5.553720267
S2568,0.874908286,7.854814564,3.102596931,75.94011398,No,Low,6.713656892
S8438,0.972338998,7.023379253,4.994795252,79.87346126,No,Low,6.957921836
S6614,2.97802166,5.83987761,7.290002957,65.47171162,No,Medium,5.971482608
S8695,6.911200959,7.023379253,4.994795252,79.87346126,Yes,Medium,7.195988066
S6902,3.696065235,8.630138466,3.706320646,87.31754211,Yes,High,6.022956302
S2981,1.24076367,6.573234543,5.058208134,68.03062588,Yes,Medium,8.302138108
S8234,2.7437012,8.671123654,3.028999633,96.70357185,No,Low,8.844846314
S6665,1.12749227,7.023379253,4.994795252,79.87346126,No,High,7.788503771
S5205,2.747369448,6.578465204,5.751227754,89.15318315,Yes,Medium,7.989542747
S10939,0.177681349,7.379339194,6.72148485,100,No,High,6.171045501
S4245,5.54384031,5.803266818,4.756139173,89.67299566,Yes,Medium,8.836546537
S10529,3.696097753,7.889756486,3.974538887,73.86597274,Yes,Low,5.847711859
S9802,4.99326923,5.152750634,5.758243809,63.59832669,No,High,6.188006584
S1668,0,7.023379253,4.994795252,79.87346126,No,Low,8.152640812
S3770,3.588281138,8.94691029,8.019988649,87.01129798,No,High,9.426968813
S5032,1.697692527,8.630295235,5.558194674,90.61035405,No,Medium,6.479159453
S6406,0.93692937,6.854215684,5.096035634,81.33176086,No,Medium,6.689510719
S7341,3.772666622,9.087987364,5.412373407,77.67751134,Yes,Medium,7.766232279
S2530,4.281772494,5.1727359,2.90174254,90.05828621,No,High,5.052215222
S8923,6.578406103,6.035269004,2.671376451,77.64270531,Yes,Medium,6.635978726
S5022,0.296314537,5.668055595,7.665291037,76.22355838,Yes,Medium,4.926797861
S6504,3.032765721,5.400455387,5.381579873,85.47231832,No,Low,8.409803274
S2418,7.056936853,6.546475651,8.186187236,85.4451845,Yes,High,6.370361182
S1293,5.699204194,6.738599448,5.689261009,76.88098026,No,Medium,4.965699615
S1683,4.978749122,8.168695938,7.573539513,84.10770339,No,High,5.281786523
S4717,8.615832501,8.231362782,2.150508181,71.16912745,No,Medium,5.210193981
S9610,3.081936654,6.095563287,4.419168846,74.67534089,Yes,Medium,6.203579242
S1318,4.648332705,8.699389581,2.614207613,90.83217748,Yes,High,6.653764738
S3957,3.526889426,8.183131066,3.564156098,73.8822374,No,High,7.036357622
S10893,3.567162577,5.911722543,8.953153335,80.4270982,No,Medium,7.351211061
S7531,4.920084648,8.922967544,4.036858634,73.26247967,No,Medium,6.168515619
S4025,3.22295845,8.59267715,2.355457043,65.91910753,Yes,High,7.269111375
S8928,4.627446366,10.14424191,2.517033828,78.11170157,No,Medium,8.661298093
S5226,7.737635681,9.70661624,2.841254975,88.68336894,Yes,Low,7.115208484
S1542,5.059608356,7.103627789,5.705500451,71.46774019,No,Medium,7.200152357
S6312,2.389809638,9.185652739,5.05934365,84.2839861,Yes,Low,5.949321449
S3995,4.154961037,6.18356756,2.482258887,73.65470917,Yes,Medium,8.31997652
S6749,2.047199903,6.161161303,3.856491495,83.13973274,Yes,High,5.62644777
S10987,0.448035506,5.978917586,5.515991594,77.11272312,No,Medium,7.631746695
S1014,0.550164335,7.023379253,4.994795252,79.87346126,No,Medium,7.11917968
S7849,2.012813992,8.102447224,7.265182618,95.18041567,No,Medium,5.999409713
S10597,3.924872981,7.066309262,1.266864634,86.84570892,No,Medium,6.048446008
S10405,7.610833693,4.105776606,3.456627083,96.43234886,Yes,Medium,7.314752394
S1590,4.143132474,6.580974629,2.770985464,72.20909141,No,High,9.176967068
S4772,2.435993015,6.794182445,5.539647265,68.77410724,No,Medium,4.405205037
S4704,3.719249882,7.782392741,6.337463462,80.51021611,No,Low,10
S3328,5.391075515,6.451328882,3.771169039,94.84321842,Yes,High,5.99590795
S3358,0.447529534,6.165753146,1,81.82513138,No,Low,6.106465771
S10221,3.622810342,7.264319058,5.512334434,99.25929815,Yes,Medium,7.196952655
S5938,5.965366286,5.877892294,7.072864711,63.85163228,Yes,Medium,6.626278652
S9791,3.152197855,7.023379253,4.994795252,79.87346126,No,Medium,6.071526041
S9855,2.67367082,10.07147786,5.01125441,91.44532879,Yes,Medium,6.956147513
S9283,0,8.524431914,4.456936167,80.50555752,No,High,6.660417747
S4827,4.975120594,6.539967677,6.030223909,62.31074703,Yes,Low,6.86182128
S8476,0,4.035675903,6.988336093,82.63137282,No,Medium,5.795777463
S5111,2.44525703,6.29506319,4.586006259,75.39264483,No,Medium,7.47058466
S3498,5.580743792,7.023379253,4.994795252,79.87346126,No,Medium,7.157920455
S1487,1.836903993,7.023379253,4.994795252,79.87346126,No,Medium,6.616448719
S6936,6.454069194,5.111056672,5.096311108,82.09921572,Yes,High,8.27682163
S5271,2.952537394,8.421731165,4.338829323,78.89663892,No,Medium,7.10208715
S7968,3.883139762,7.023379253,4.994795252,79.87346126,Yes,High,8.892020313
S5281,0.976233161,9.136425121,1.897765883,78.76003552,Yes,Low,7.920817083
S5075,4.226280914,6.242926807,5.834798555,76.94515024,No,Low,9.228464164
S6636,8.169425842,10.01635455,4.249054776,81.55151975,Yes,Medium,7.405048659
S7252,9.275763505,7.023379253,4.994795252,79.87346126,Yes,Medium,6.564182755
S1092,2.595893812,7.023379253,4.994795252,79.87346126,Yes,Medium,5.869820785
S7134,2.395601184,5.37450125,5.712573097,92.54512745,No,Low,7.704327832
S6979,4.972619987,8.698431062,4.786034456,67.55859816,No,Low,6.108147434
S9223,4.898867032,7.379390806,6.873640087,88.6993895,Yes,Medium,7.161986373
S2901,3.33236102,5.135692621,5.546639289,74.04692777,No,High,6.490062138
S6140,2.851798649,7.864343079,3.233889757,90.26682074,No,Medium,5.256951852
S10068,6.983347718,7.269499058,6.834277323,98.71209451,Yes,High,7.017109386
S6931,2.407871725,6.937723046,2.670779453,82.01848637,No,High,6.753946062
S4422,4.851687317,6.064239627,3.470804259,66.13033697,Yes,High,7.764957653
S8963,5.47053862,8.042903841,4.684854798,76.65413751,No,Low,6.919058481
S3685,4.632311914,9.380349486,4.352994661,77.39383344,Yes,High,7.026133175
S4799,1.968242346,3.091634866,4.986670999,69.32354428,No,Low,6.151312701
S1496,1.925507691,4.76893833,7.278483637,50.87839975,No,High,7.424337587
S4437,1.447391167,8.251083178,6.652257268,54.02565484,No,Medium,5.390132874
S5942,4.165665141,7.023379253,4.994795252,79.87346126,No,Medium,6.915911548
S2880,5.929703266,7.125018026,4.958425632,82.86657269,No,Medium,6.577574929
S10212,6.426358377,4.814042847,1,83.00474194,No,Low,6.002234236
S5963,4.618094886,6.943127983,4.713747205,76.59852409,Yes,Medium,3.543131803
S10937,5.71654086,10.50999448,5.50680733,85.31410002,Yes,Medium,6.746041164
S8481,4.591023383,5.699900994,4.53846859,90.0557293,No,High,3.354261802
S8952,3.459257202,7.023379253,4.994795252,79.87346126,No,Low,5.160738239
S9997,7.176894352,7.032972329,4.658467462,88.39734668,No,Low,7.335979046
S3233,5.785194677,7.023379253,4.994795252,79.87346126,Yes,Medium,6.691068097
S8685,5.8045428,7.991778212,4.581801846,66.14917304,No,Medium,6.673490757
S5265,4.987120409,6.43013805,3.973451726,83.09410321,No,Low,6.528090081
S4130,3.821531692,6.964573031,9.396279039,78.85848782,No,Low,7.250776363
S1856,2.335288854,7.023379253,4.994795252,79.87346126,No,Medium,5.78024612
S2277,4.786635679,7.017054863,5.846646763,92.91289719,No,Medium,5.434246663
S8791,2.41308054,7.023379253,4.994795252,79.87346126,Yes,Medium,6.890983568
S10231,5.306957964,6.191334009,4.449973055,79.6042041,No,Medium,8.534497325
S10697,5.229922464,5.829435093,6.587337091,97.2787518,No,Low,7.168463678
S8822,3.011619954,4.995396365,4.187675473,83.35505441,No,Medium,7.569779637
S4287,3.576666036,7.385078759,5.219164501,100,Yes,High,6.816081249
S3119,3.617944475,5.768070424,3.133157467,89.91613661,Yes,High,5.558058899
S7006,3.357681923,6.273970565,3.23810118,86.00127172,No,High,7.016852147
S5097,2.820210487,8.379112643,7.920575522,88.4036882,No,Medium,6.815930216
S6412,2.471626427,6.349228715,2.918196271,73.45337026,No,High,5.56137042
S7391,3.992391733,7.602200288,5.003666001,73.25102928,No,High,7.517982086
S2886,2.38079296,6.819035449,5.79255508,100,Yes,High,6.873279381
S5248,4.985972917,7.730969745,7.901952646,80.03303357,Yes,High,7.276310709
S2576,0.769736368,6.193956116,1.77861141,56.77512949,No,Medium,6.391509364
S5932,7.068964204,6.871871751,7.786990594,54.90814739,No,Medium,8.31180609
S2026,4.076006956,7.023379253,4.994795252,79.87346126,No,Medium,5.949800434
S9518,2.731450566,6.946148054,6.046464904,90.08448758,No,Medium,5.995954011
S1388,5.900847676,7.023379253,4.994795252,79.87346126,No,Low,6.227540799
S4542,5.758834082,6.034191983,3.717775145,75.64351501,No,Medium,5.582172314
S7811,1.13253995,8.813629597,2.094558195,85.19753727,Yes,Medium,5.893338247
S3239,5.372636914,6.410798475,2.807408821,75.71529912,No,High,8.419771929
S7473,0,8.746713771,5.632156384,80.17206578,Yes,Medium,5.680602667
S2575,3.928717035,7.023379253,4.994795252,79.87346126,No,Medium,8.066858802
S4723,0.427249069,7.023379253,4.994795252,79.87346126,No,High,8.052980235
S5510,1.626013223,5.814064013,7.131230519,84.52657639,Yes,Medium,8.305725763
S4315,4.832892076,7.434676718,2.07262558,93.42271592,No,Low,5.779675084
S5401,6.14385973,5.05463108,8.008225675,96.0000764,Yes,Medium,7.365602026
S1088,2.940479592,7.023379253,4.994795252,79.87346126,No,High,6.4753789
S1510,4.540913652,7.023379253,4.994795252,79.87346126,No,Low,7.889669369
S9029,4.165823706,5.559984217,3.62046755,82.74129006,No,Low,6.391173201
S10042,4.806599208,5.775090719,8.298000864,84.51790756,No,Medium,6.982032366
S9484,7.967408271,8.311171123,2.218258818,74.30187798,Yes,Medium,8.418200505
S6826,3.78195316,5.297025578,4.053577623,81.48601093,No,Medium,6.759176624
S6491,6.043245968,7.391059243,9.015976213,88.65633915,Yes,Low,6.001973968
S8799,0.332588465,5.941022252,1.958607225,81.27909162,No,Medium,5.748027645
S9525,1.889351683,5.30067578,4.437749542,90.91518257,No,Medium,8.000625569
S6857,2.963861961,10.10889781,6.585479379,69.54164398,No,Low,7.626255666
S5698,4.252628399,8.64561296,7.43210345,71.33956586,Yes,Medium,8.33389053
S10147,3.040063708,7.410282351,5.982703788,75.66392011,Yes,Medium,9.323964236
S3927,4.429426366,7.023379253,4.994795252,79.87346126,Yes,Low,8.017525451
S9974,5.634934253,9.052935134,4.35901987,84.90849511,No,Medium,8.924223316
S10979,0.480082236,7.491955586,4.424771376,72.89208506,Yes,High,7.200737073
S5174,3.649243088,4.617659352,4.736038203,77.49541396,No,Medium,6.898317523
S6608,5.797338321,7.043727868,2.788439428,81.7598819,No,Low,7.492398989
S1416,7.102303951,7.023379253,4.994795252,79.87346126,No,Medium,5.652484029
S3846,2.822266347,9.721379242,3.78085112,85.9448913,No,Medium,4.799824505
S7962,4.99776639,4.429384639,2.083615031,57.95763695,Yes,High,10
S9333,5.424963529,5.567935249,6.210399201,78.89812806,No,Medium,7.184062884
S4949,1.441938528,7.853154543,5.217907435,91.75523971,No,Medium,8.513883768
S4024,0.260516601,7.200640861,4.073134172,95.42748788,No,Low,5.862189137
S6391,4.323397053,7.967775245,5.405560726,68.53446422,Yes,Low,6.948784818
S10392,3.563988738,8.650642663,6.552906866,75.82007766,Yes,Medium,5.201285331
S7792,5.780115465,7.441852769,8.959609206,65.39162015,No,Medium,4.929543647
S5899,5.207581041,5.69110821,4.007273741,92.44450609,No,Medium,6.769930091
S10689,4.586568858,7.284339791,5.931235011,89.19905358,Yes,High,7.309449189
S1399,6.475632624,4.195402507,6.441454477,91.00960948,No,High,5.499427082
S5366,2.948738132,6.080119278,1.789349437,87.61141313,No,High,6.198489116
S8182,5.459545874,7.781505845,3.35584661,76.15798995,Yes,High,7.858692969
S8910,4.670108704,4.38742507,3.858119201,87.11888848,No,High,7.0453391
S10397,3.049749443,6.628582695,3.601574305,62.72942467,No,Low,7.260456371
S4535,7.188884783,8.355837101,3.381448161,82.44412759,Yes,Medium,7.901177184
S7539,1.953493553,4.835327066,6.189682042,76.60422827,No,High,6.810131838
S9922,1.824502649,4.891484788,3.102282386,84.77389931,No,High,8.057484939
S3769,3.607066833,7.1728598,2.682689805,74.73366558,Yes,Low,6.986863202
S2068,3.064597597,7.023379253,4.994795252,79.87346126,Yes,High,6.61892401
S9109,4.829568924,7.023379253,4.994795252,79.87346126,No,Low,7.750461345
S5721,5.035989553,7.023379253,4.994795252,79.87346126,No,Medium,6.525865072
S9406,8.104146623,8.984114248,6.848429386,89.82176173,Yes,Low,8.947021326
S2569,2.941894645,5.98591845,1.622196663,91.20895425,Yes,Medium,7.73889323
S10019,5.331755647,8.74183341,2.428889666,82.68091987,Yes,Medium,7.646866157
S4914,1.001968079,7.138572188,3.604617712,91.90794708,Yes,Medium,7.684009275
S9374,3.631421996,8.354751388,3.821679122,88.01725002,Yes,Medium,7.675216936
S2741,3.662356554,6.823884549,6.012820683,70.50353362,Yes,Medium,6.292927771
S1582,5.265563732,7.023379253,4.994795252,79.87346126,No,High,6.943126158
S4314,3.277074467,8.023733814,5.457854805,88.75409425,Yes,Medium,5.475250455
S4879,3.607438697,6.231259914,2.785600404,73.86339532,Yes,Low,6.463908348
S8199,1.041607963,7.04376164,4.496718971,73.71535017,No,High,6.560738629
S9423,2.262464911,6.450820466,3.542456943,85.30336119,No,High,7.984037154
S2793,5.342680153,7.028185767,2.62518769,81.60122068,No,Medium,4.919539222
S1360,5.038693028,7.023379253,4.994795252,79.87346126,No,High,5.816461097
S6156,4.274704959,7.023379253,4.994795252,79.87346126,No,Low,6.218136247
S1291,3.013998131,4.91202507,5.831075988,82.73145561,No,Low,5.614702615
S5528,3.893786397,9.01531976,4.675561702,75.87105557,No,Low,6.919347884
S1101,3.158709354,7.023379253,4.994795252,79.87346126,No,Low,5.638597389
S9936,2.022941984,8.317308348,4.036178067,82.37754218,Yes,Medium,6.505309753
S10859,8.108184883,6.535221663,4.41589194,80.94116772,Yes,High,7.274862148
S7791,3.092217168,6.85424934,7.287343684,57.33722311,No,Medium,4.664813792
S4661,2.543845804,7.869366771,4.517882132,87.30410795,Yes,Medium,8.587406041
S5137,4.675915056,5.702051087,6.741101434,69.86647384,Yes,Medium,7.478080115
S6138,2.615298452,7.458940037,7.075613883,74.19577949,No,Low,5.776560501
S4679,3.83256408,7.028828278,4.517730111,60.99962075,No,Low,7.372041917
S7188,3.953898888,6.98998214,4.36354487,73.22253502,No,Medium,6.473798632
S5379,2.447001719,8.279665397,8.080044372,83.28071565,Yes,Medium,6.340920242
S7432,1.036838457,6.15257271,6.531260676,88.55427749,No,Medium,6.102370764
S3036,4.784831934,6.60708249,5.439142712,87.9995243,Yes,Medium,7.143061229
S8924,3.363682997,5.16015913,6.895460225,63.12349162,No,Medium,7.852896779
S7545,3.26136246,9.509484554,1.85789559,86.95722047,Yes,High,5.453778882
S8976,2.02426818,10.0271451,6.758983023,76.21454601,Yes,Low,7.292707324
S3523,3.372940628,6.170873819,3.586756488,83.26660804,No,Medium,6.611425603
S8474,3.809317818,8.134131821,1.537368128,67.50809663,Yes,Low,5.700977656
S3542,3.565965899,6.514475869,2.382312316,72.56470838,No,Low,6.001026024
S1563,3.347952936,6.771971642,5.06642036,82.41556794,No,Low,7.193653225
S7686,2.968189374,6.222062498,3.944528858,79.1137209,No,Low,7.584345206
S7604,3.880691376,10.05406425,5.846924983,74.06685838,Yes,Low,6.77578498
S4529,1.897380177,7.849911749,2.64471466,60.41395403,Yes,High,7.359557221
S2578,2.530816846,7.023379253,4.994795252,79.87346126,No,Medium,8.062731119
S1718,3.272775576,9.241212846,6.111994103,98.83204368,Yes,Low,6.558080707
S1063,1.607586752,9.67252718,6.120829264,86.20013575,Yes,Low,4.174747789
S9242,3.652252359,6.891506498,9.423460701,76.48454739,No,Medium,7.885328818
S5993,5.133543452,7.023379253,4.994795252,79.87346126,No,Low,4.74788562
S7634,2.479272718,8.032427663,5.966107143,74.28284955,Yes,Low,6.334564166
S2393,4.273070662,3.417202806,3.801451043,75.91855477,No,Medium,6.600867054
